gid,Latitude,Longitude,Ratio
 45853,-71.052,42.310426,0.11764706
 45853,-71.051798,42.310282,0.11764706
 45853,-71.051379,42.310023,0.11764706
 45853,-71.051683,42.309699,0.11764706
 45853,-71.051744,42.309598,0.11764706
 45853,-71.051855,42.309352,0.11764706
 45853,-71.051915,42.309147,0.11764706
 45853,-71.05193,42.309096,0.11764706
 45853,-71.051922,42.308981,0.11764706
 45853,-71.051712,42.308655,0.11764706
 45853,-71.051647,42.308602,0.11764706
 45853,-71.05156,42.308593,0.11764706
 45853,-71.05146,42.308616,0.11764706
 45853,-71.051544,42.308533,0.11764706
 45853,-71.051628,42.308502,0.11764706
 45853,-71.051906,42.308427,0.11764706
 45853,-71.05242,42.308174,0.11764706
 45853,-71.052458,42.308038,0.11764706
 45853,-71.052868,42.307932,0.11764706
 45853,-71.053037,42.307922,0.11764706
 45853,-71.053285,42.307958,0.11764706
 45853,-71.053407,42.307951,0.11764706
 45853,-71.053492,42.307896,0.11764706
 45853,-71.053504,42.30761,0.11764706
 45853,-71.053463,42.30669,0.11764706
 45853,-71.053319,42.306578,0.11764706
 45853,-71.053244,42.306403,0.11764706
 45853,-71.053491,42.306418,0.11764706
 45853,-71.053193,42.305649,0.11764706
 45853,-71.052952,42.305253,0.11764706
 45853,-71.052719,42.30491,0.11764706
 45853,-71.052371,42.304516,0.11764706
 45853,-71.051863,42.304058,0.11764706
 45853,-71.051588,42.303809,0.11764706
 45853,-71.050852,42.303178,0.11764706
 45853,-71.05021,42.302609,0.11764706
 45853,-71.049456,42.301916,0.11764706
 45853,-71.049332,42.302017,0.11764706
 45853,-71.04927,42.302108,0.11764706
 45853,-71.048836,42.302908,0.11764706
 45853,-71.048557,42.303156,0.11764706
 45853,-71.048434,42.303307,0.11764706
 45853,-71.048341,42.303304,0.11764706
 45853,-71.048182,42.303267,0.11764706
 45853,-71.048095,42.303246,0.11764706
 45853,-71.048037,42.303228,0.11764706
 45853,-71.048074,42.303149,0.11764706
 45853,-71.048222,42.303138,0.11764706
 45853,-71.048244,42.303135,0.11764706
 45853,-71.048375,42.302856,0.11764706
 45853,-71.04863,42.302388,0.11764706
 45853,-71.04893,42.301889,0.11764706
 45853,-71.049138,42.301439,0.11764706
 45853,-71.049196,42.301337,0.11764706
 45853,-71.049891,42.301961,0.11764706
 45853,-71.050643,42.302657,0.11764706
 45853,-71.052194,42.304045,0.11764706
 45853,-71.052602,42.304463,0.11764706
 45853,-71.052873,42.304778,0.11764706
 45853,-71.053079,42.305072,0.11764706
 45853,-71.053343,42.305488,0.11764706
 45853,-71.053537,42.3059,0.11764706
 45853,-71.053671,42.306286,0.11764706
 45853,-71.053782,42.306743,0.11764706
 45853,-71.05384,42.307075,0.11764706
 45853,-71.053859,42.307442,0.11764706
 46082,-71.150753,42.338035,0.14285714
 46082,-71.150692,42.338274,0.14285714
 46082,-71.150495,42.338615,0.14285714
 46082,-71.150268,42.338949,0.14285714
 46082,-71.149286,42.338632,0.14285714
 46082,-71.149468,42.338281,0.14285714
 46082,-71.149658,42.33798,0.14285714
 46082,-71.149839,42.337665,0.14285714
 46082,-71.150658,42.337495,0.14285714
 46082,-71.150725,42.337644,0.14285714
 46082,-71.150769,42.337862,0.14285714
 46082,-71.150753,42.338035,0.14285714
 46158,-71.052738,42.357206,0.25
 46158,-71.052707,42.357257,0.25
 46158,-71.052564,42.357448,0.25
 46158,-71.052296,42.357282,0.25
 46158,-71.052468,42.357019,0.25
 46158,-71.052519,42.356998,0.25
 46158,-71.052819,42.357156,0.25
 46158,-71.052738,42.357206,0.25
 46364,-71.096705,42.325468,0.2
 46364,-71.096661,42.325616,0.2
 46364,-71.096605,42.325778,0.2
 46364,-71.096699,42.325867,0.2
 46364,-71.09657,42.32588,0.2
 46364,-71.096509,42.326094,0.2
 46364,-71.096336,42.326604,0.2
 46364,-71.09617,42.326898,0.2
 46364,-71.095969,42.327215,0.2
 46364,-71.09584,42.327435,0.2
 46364,-71.095668,42.32767,0.2
 46364,-71.095633,42.327574,0.2
 46364,-71.095686,42.327428,0.2
 46364,-71.095783,42.327217,0.2
 46364,-71.095902,42.326997,0.2
 46364,-71.096035,42.326759,0.2
 46364,-71.096062,42.326673,0.2
 46364,-71.096061,42.326598,0.2
 46364,-71.096041,42.326541,0.2
 46364,-71.096016,42.326496,0.2
 46364,-71.095971,42.326454,0.2
 46364,-71.095865,42.32639,0.2
 46364,-71.095308,42.326104,0.2
 46364,-71.095613,42.325781,0.2
 46364,-71.095696,42.325644,0.2
 46364,-71.095753,42.325522,0.2
 46364,-71.095792,42.325398,0.2
 46364,-71.095801,42.325298,0.2
 46364,-71.095798,42.325237,0.2
 46364,-71.095734,42.325045,0.2
 46364,-71.095675,42.324894,0.2
 46364,-71.095641,42.324849,0.2
 46364,-71.095535,42.324778,0.2
 46364,-71.095209,42.324603,0.2
 46364,-71.094385,42.324188,0.2
 46364,-71.094117,42.32407,0.2
 46364,-71.093995,42.324051,0.2
 46364,-71.093924,42.324051,0.2
 46364,-71.093706,42.324061,0.2
 46364,-71.093272,42.324104,0.2
 46364,-71.093261,42.323862,0.2
 46364,-71.093254,42.323711,0.2
 46364,-71.09328,42.32356,0.2
 46364,-71.09338,42.323408,0.2
 46364,-71.093472,42.323288,0.2
 46364,-71.093533,42.323243,0.2
 46364,-71.093625,42.32319,0.2
 46364,-71.093833,42.323142,0.2
 46364,-71.094219,42.323091,0.2
 46364,-71.094392,42.32308,0.2
 46364,-71.094549,42.323084,0.2
 46364,-71.094722,42.323115,0.2
 46364,-71.094787,42.323134,0.2
 46364,-71.095076,42.323203,0.2
 46364,-71.095398,42.32325,0.2
 46364,-71.095517,42.323519,0.2
 46364,-71.095559,42.323573,0.2
 46364,-71.095654,42.323727,0.2
 46364,-71.095854,42.32405,0.2
 46364,-71.095953,42.324161,0.2
 46364,-71.09613,42.324336,0.2
 46364,-71.096278,42.324469,0.2
 46364,-71.096391,42.324612,0.2
 46364,-71.096547,42.324799,0.2
 46364,-71.096637,42.324936,0.2
 46364,-71.09668,42.325026,0.2
 46364,-71.0967,42.325126,0.2
 46364,-71.09672,42.325307,0.2
 46364,-71.096705,42.325468,0.2
 46711,-71.138905,42.343602,2
 46711,-71.138246,42.344126,2
 46711,-71.137824,42.343876,2
 46711,-71.137966,42.343768,2
 46711,-71.138497,42.343338,2
 46711,-71.138653,42.343212,2
 46711,-71.13875,42.343134,2
 46711,-71.138809,42.343087,2
 46711,-71.139226,42.343348,2
 46711,-71.138905,42.343602,2
 46722,-71.061983,42.372954,0.16666667
 46722,-71.061887,42.373008,0.16666667
 46722,-71.061382,42.373063,0.16666667
 46722,-71.06116,42.373066,0.16666667
 46722,-71.061086,42.373051,0.16666667
 46722,-71.060968,42.372997,0.16666667
 46722,-71.061152,42.372694,0.16666667
 46722,-71.061175,42.372663,0.16666667
 46722,-71.061627,42.372039,0.16666667
 46722,-71.061963,42.37217,0.16666667
 46722,-71.061952,42.372258,0.16666667
 46722,-71.061949,42.372565,0.16666667
 46722,-71.061983,42.372954,0.16666667
 46728,-71.041406,42.344526,8
 46728,-71.041267,42.344649,8
 46728,-71.041015,42.344871,8
 46728,-71.04062,42.345221,8
 46728,-71.040425,42.345094,8
 46728,-71.040013,42.344828,8
 46728,-71.039493,42.344487,8
 46728,-71.039741,42.344484,8
 46728,-71.041079,42.344466,8
 46728,-71.041214,42.344485,8
 46728,-71.041335,42.344507,8
 46728,-71.041406,42.344526,8
 46766,-71.069346,42.320846,0.33333333
 46766,-71.069218,42.321339,0.33333333
 46766,-71.069199,42.321463,0.33333333
 46766,-71.068943,42.321399,0.33333333
 46766,-71.068544,42.321341,0.33333333
 46766,-71.06852,42.321335,0.33333333
 46766,-71.068109,42.321285,0.33333333
 46766,-71.068061,42.321281,0.33333333
 46766,-71.068107,42.321102,0.33333333
 46766,-71.068151,42.320935,0.33333333
 46766,-71.068328,42.320263,0.33333333
 46766,-71.068378,42.320031,0.33333333
 46766,-71.068488,42.319621,0.33333333
 46766,-71.068747,42.318594,0.33333333
 46766,-71.069104,42.318728,0.33333333
 46766,-71.068905,42.318865,0.33333333
 46766,-71.068862,42.319008,0.33333333
 46766,-71.068813,42.319227,0.33333333
 46766,-71.06878,42.31966,0.33333333
 46766,-71.068735,42.320009,0.33333333
 46766,-71.068721,42.320188,0.33333333
 46766,-71.068734,42.320227,0.33333333
 46766,-71.068776,42.320258,0.33333333
 46766,-71.068849,42.320278,0.33333333
 46766,-71.068964,42.320292,0.33333333
 46766,-71.069067,42.320304,0.33333333
 46766,-71.069254,42.320334,0.33333333
 46766,-71.069344,42.320362,0.33333333
 46766,-71.069459,42.320434,0.33333333
 46766,-71.069346,42.320846,0.33333333
 47309,-71.092282,42.271475,1.25
 47309,-71.092043,42.272157,1.25
 47309,-71.091956,42.272457,1.25
 47309,-71.091925,42.272624,1.25
 47309,-71.09193,42.272702,1.25
 47309,-71.091257,42.272348,1.25
 47309,-71.09073,42.272085,1.25
 47309,-71.089885,42.273006,1.25
 47309,-71.089573,42.27279,1.25
 47309,-71.089468,42.272707,1.25
 47309,-71.089424,42.272644,1.25
 47309,-71.089375,42.272528,1.25
 47309,-71.089361,42.272394,1.25
 47309,-71.089366,42.272348,1.25
 47309,-71.089427,42.272241,1.25
 47309,-71.089592,42.272119,1.25
 47309,-71.089807,42.272019,1.25
 47309,-71.090168,42.271827,1.25
 47309,-71.090243,42.271796,1.25
 47309,-71.09073,42.27135,1.25
 47309,-71.091251,42.270889,1.25
 47309,-71.091454,42.270674,1.25
 47309,-71.092408,42.271208,1.25
 47309,-71.092282,42.271475,1.25
 47747,-71.064135,42.353636,0.875
 47747,-71.063987,42.353975,0.875
 47747,-71.063592,42.354759,0.875
 47747,-71.063524,42.354877,0.875
 47747,-71.063419,42.35506,0.875
 47747,-71.063308,42.355209,0.875
 47747,-71.062608,42.354865,0.875
 47747,-71.062873,42.35462,0.875
 47747,-71.062896,42.354597,0.875
 47747,-71.063164,42.354329,0.875
 47747,-71.063405,42.354037,0.875
 47747,-71.063439,42.353988,0.875
 47747,-71.063489,42.353914,0.875
 47747,-71.063629,42.353655,0.875
 47747,-71.063791,42.353317,0.875
 47747,-71.064235,42.353394,0.875
 47747,-71.064135,42.353636,0.875
 47815,-71.056825,42.358875,1
 47815,-71.055854,42.359055,1
 47815,-71.055563,42.358295,1
 47815,-71.056547,42.358077,1
 47815,-71.056681,42.358492,1
 47815,-71.056825,42.358875,1
 48153,-71.091563,42.310544,1.125
 48153,-71.091097,42.311154,1.125
 48153,-71.090485,42.310878,1.125
 48153,-71.089804,42.310581,1.125
 48153,-71.089615,42.310482,1.125
 48153,-71.089364,42.310315,1.125
 48153,-71.088827,42.309933,1.125
 48153,-71.087806,42.309135,1.125
 48153,-71.087986,42.308908,1.125
 48153,-71.088109,42.30875,1.125
 48153,-71.088368,42.308419,1.125
 48153,-71.090123,42.309719,1.125
 48153,-71.090603,42.310097,1.125
 48153,-71.090717,42.31017,1.125
 48153,-71.091152,42.310355,1.125
 48153,-71.091563,42.310544,1.125
 48229,-71.071022,42.298304,0.8
 48229,-71.070554,42.29843,0.8
 48229,-71.069455,42.298744,0.8
 48229,-71.068333,42.299089,0.8
 48229,-71.066295,42.299692,0.8
 48229,-71.065827,42.299835,0.8
 48229,-71.065686,42.299873,0.8
 48229,-71.065517,42.299909,0.8
 48229,-71.065107,42.29967,0.8
 48229,-71.064753,42.299465,0.8
 48229,-71.065001,42.29936,0.8
 48229,-71.065617,42.29918,0.8
 48229,-71.066152,42.299011,0.8
 48229,-71.06764,42.298574,0.8
 48229,-71.068982,42.298175,0.8
 48229,-71.070737,42.297673,0.8
 48229,-71.070936,42.298122,0.8
 48229,-71.071022,42.298304,0.8
 48273,-71.029261,42.336591,1
 48273,-71.028281,42.336604,1
 48273,-71.027859,42.336613,1
 48273,-71.027199,42.336622,1
 48273,-71.027186,42.335763,1
 48273,-71.029234,42.335729,1
 48273,-71.029261,42.336591,1
 48617,-71.100481,42.325611,0.14285714
 48617,-71.100272,42.326047,0.14285714
 48617,-71.099975,42.325687,0.14285714
 48617,-71.09971,42.325417,0.14285714
 48617,-71.099633,42.325349,0.14285714
 48617,-71.099483,42.325192,0.14285714
 48617,-71.099379,42.325134,0.14285714
 48617,-71.099145,42.325059,0.14285714
 48617,-71.099206,42.32486,0.14285714
 48617,-71.099269,42.324728,0.14285714
 48617,-71.099316,42.324658,0.14285714
 48617,-71.099346,42.324636,0.14285714
 48617,-71.099388,42.324625,0.14285714
 48617,-71.099435,42.324621,0.14285714
 48617,-71.099473,42.324632,0.14285714
 48617,-71.099534,42.32469,0.14285714
 48617,-71.099637,42.324772,0.14285714
 48617,-71.09981,42.324924,0.14285714
 48617,-71.099963,42.325073,0.14285714
 48617,-71.100309,42.325458,0.14285714
 48617,-71.100481,42.325611,0.14285714
 48654,-71.061441,42.350846,0.28571429
 48654,-71.061244,42.351362,0.28571429
 48654,-71.061187,42.351486,0.28571429
 48654,-71.060893,42.351461,0.28571429
 48654,-71.060521,42.351381,0.28571429
 48654,-71.060682,42.350811,0.28571429
 48654,-71.060824,42.350441,0.28571429
 48654,-71.061512,42.35066,0.28571429
 48654,-71.061441,42.350846,0.28571429
 48672,-71.068496,42.349877,0.33333333
 48672,-71.06795,42.34999,0.33333333
 48672,-71.06739,42.350101,0.33333333
 48672,-71.067171,42.349867,0.33333333
 48672,-71.067908,42.349707,0.33333333
 48672,-71.068408,42.349603,0.33333333
 48672,-71.068425,42.349645,0.33333333
 48672,-71.068496,42.349877,0.33333333
 48942,-71.08171,42.345339,0.33333333
 48942,-71.080312,42.346378,0.33333333
 48942,-71.08,42.346161,0.33333333
 48942,-71.079954,42.346134,0.33333333
 48942,-71.080574,42.345617,0.33333333
 48942,-71.081303,42.345049,0.33333333
 48942,-71.08171,42.345339,0.33333333
 49059,-71.088537,42.329394,1
 49059,-71.088434,42.329249,1
 49059,-71.088306,42.329125,1
 49059,-71.088094,42.328973,1
 49059,-71.087694,42.328722,1
 49059,-71.087613,42.3287,1
 49059,-71.087522,42.328695,1
 49059,-71.087355,42.328721,1
 49059,-71.087166,42.3288,1
 49059,-71.086835,42.328984,1
 49059,-71.086764,42.329055,1
 49059,-71.086738,42.329127,1
 49059,-71.086067,42.329009,1
 49059,-71.086129,42.328778,1
 49059,-71.08616,42.328461,1
 49059,-71.086373,42.328372,1
 49059,-71.086583,42.328268,1
 49059,-71.086741,42.328148,1
 49059,-71.08679,42.328098,1
 49059,-71.086853,42.328035,1
 49059,-71.086939,42.327891,1
 49059,-71.086959,42.327857,1
 49059,-71.086996,42.327782,1
 49059,-71.087674,42.327912,1
 49059,-71.088064,42.328023,1
 49059,-71.088176,42.328069,1
 49059,-71.088277,42.328126,1
 49059,-71.089227,42.328749,1
 49059,-71.088537,42.329394,1
 49074,-71.09479,42.313574,1.54545455
 49074,-71.094395,42.313876,1.54545455
 49074,-71.094075,42.313713,1.54545455
 49074,-71.093846,42.313597,1.54545455
 49074,-71.093397,42.313357,1.54545455
 49074,-71.092885,42.3131,1.54545455
 49074,-71.092595,42.312966,1.54545455
 49074,-71.092847,42.312637,1.54545455
 49074,-71.093104,42.312327,1.54545455
 49074,-71.093189,42.312246,1.54545455
 49074,-71.093294,42.312212,1.54545455
 49074,-71.093483,42.312183,1.54545455
 49074,-71.09356,42.312387,1.54545455
 49074,-71.093682,42.31257,1.54545455
 49074,-71.093844,42.312738,1.54545455
 49074,-71.093976,42.312817,1.54545455
 49074,-71.094633,42.313116,1.54545455
 49074,-71.094732,42.31317,1.54545455
 49074,-71.094745,42.313325,1.54545455
 49074,-71.09477,42.313487,1.54545455
 49074,-71.09479,42.313574,1.54545455
 49262,-71.163171,42.28532,1
 49262,-71.162468,42.285715,1
 49262,-71.16201,42.285329,1
 49262,-71.161682,42.285028,1
 49262,-71.16141,42.284791,1
 49262,-71.161307,42.284759,1
 49262,-71.161369,42.284648,1
 49262,-71.161521,42.284546,1
 49262,-71.161976,42.28427,1
 49262,-71.162154,42.284419,1
 49262,-71.162557,42.284768,1
 49262,-71.163034,42.285192,1
 49262,-71.163171,42.28532,1
 49388,-71.160899,42.358625,0.11111111
 49388,-71.160489,42.358809,0.11111111
 49388,-71.160209,42.358899,0.11111111
 49388,-71.160032,42.358965,0.11111111
 49388,-71.159793,42.359033,0.11111111
 49388,-71.159468,42.359083,0.11111111
 49388,-71.159182,42.359082,0.11111111
 49388,-71.158928,42.359047,0.11111111
 49388,-71.158723,42.359003,0.11111111
 49388,-71.158554,42.358953,0.11111111
 49388,-71.158346,42.358835,0.11111111
 49388,-71.158262,42.358771,0.11111111
 49388,-71.158182,42.3586,0.11111111
 49388,-71.158184,42.358472,0.11111111
 49388,-71.158184,42.358456,0.11111111
 49388,-71.158296,42.358478,0.11111111
 49388,-71.158402,42.358499,0.11111111
 49388,-71.158954,42.358592,0.11111111
 49388,-71.159393,42.35859,0.11111111
 49388,-71.160095,42.358575,0.11111111
 49388,-71.160445,42.358566,0.11111111
 49388,-71.160553,42.358573,0.11111111
 49388,-71.160679,42.358582,0.11111111
 49388,-71.160899,42.358625,0.11111111
 49408,-71.090937,42.291264,1.33333333
 49408,-71.090648,42.291524,1.33333333
 49408,-71.090255,42.291107,1.33333333
 49408,-71.089696,42.290595,1.33333333
 49408,-71.089474,42.290426,1.33333333
 49408,-71.08971,42.289783,1.33333333
 49408,-71.090632,42.290526,1.33333333
 49408,-71.091216,42.291043,1.33333333
 49408,-71.090937,42.291264,1.33333333
 49897,-71.063767,42.300848,0.57142857
 49897,-71.063307,42.301013,0.57142857
 49897,-71.062664,42.301178,0.57142857
 49897,-71.062622,42.301224,0.57142857
 49897,-71.062614,42.301261,0.57142857
 49897,-71.06269,42.301458,0.57142857
 49897,-71.062361,42.301548,0.57142857
 49897,-71.062208,42.30128,0.57142857
 49897,-71.062146,42.301128,0.57142857
 49897,-71.061409,42.301361,0.57142857
 49897,-71.061348,42.301381,0.57142857
 49897,-71.060949,42.301431,0.57142857
 49897,-71.059909,42.301736,0.57142857
 49897,-71.059796,42.301538,0.57142857
 49897,-71.059869,42.301313,0.57142857
 49897,-71.060015,42.300759,0.57142857
 49897,-71.060674,42.300688,0.57142857
 49897,-71.061622,42.300567,0.57142857
 49897,-71.061919,42.300517,0.57142857
 49897,-71.06283,42.300299,0.57142857
 49897,-71.063365,42.300157,0.57142857
 49897,-71.063399,42.300201,0.57142857
 49897,-71.063767,42.300848,0.57142857
 49963,-71.104757,42.321785,3
 49963,-71.104192,42.321827,3
 49963,-71.104017,42.321835,3
 49963,-71.10392,42.321854,3
 49963,-71.103819,42.321886,3
 49963,-71.103675,42.321917,3
 49963,-71.103317,42.321932,3
 49963,-71.102794,42.321961,3
 49963,-71.102546,42.321972,3
 49963,-71.102463,42.321976,3
 49963,-71.10233,42.321956,3
 49963,-71.10217,42.321904,3
 49963,-71.102277,42.321737,3
 49963,-71.102519,42.321405,3
 49963,-71.10268,42.321219,3
 49963,-71.102871,42.321292,3
 49963,-71.102972,42.321316,3
 49963,-71.103063,42.321328,3
 49963,-71.103234,42.321313,3
 49963,-71.103986,42.321276,3
 49963,-71.104232,42.321269,3
 49963,-71.10468,42.321247,3
 49963,-71.104757,42.321785,3
 50228,-71.084607,42.323779,0.5
 50228,-71.084329,42.323802,0.5
 50228,-71.084253,42.323783,0.5
 50228,-71.084182,42.32375,0.5
 50228,-71.084107,42.323702,0.5
 50228,-71.084085,42.323672,0.5
 50228,-71.084097,42.323529,0.5
 50228,-71.084167,42.323634,0.5
 50228,-71.084213,42.323683,0.5
 50228,-71.084293,42.323737,0.5
 50228,-71.084374,42.323767,0.5
 50228,-71.084607,42.323779,0.5
 50244,-71.108333,42.327318,0.5
 50244,-71.108145,42.327508,0.5
 50244,-71.10801,42.327631,0.5
 50244,-71.107903,42.32773,0.5
 50244,-71.107227,42.327513,0.5
 50244,-71.106886,42.327408,0.5
 50244,-71.107004,42.32721,0.5
 50244,-71.107057,42.327124,0.5
 50244,-71.107181,42.326898,0.5
 50244,-71.107395,42.326968,0.5
 50244,-71.107811,42.327124,0.5
 50244,-71.108215,42.327264,0.5
 50244,-71.108333,42.327318,0.5
 50284,-71.097197,42.335469,1
 50284,-71.09698,42.335415,1
 50284,-71.096834,42.335372,1
 50284,-71.09669,42.335329,1
 50284,-71.096476,42.335257,1
 50284,-71.096376,42.335224,1
 50284,-71.095932,42.335063,1
 50284,-71.095089,42.334757,1
 50284,-71.095343,42.334362,1
 50284,-71.095524,42.334083,1
 50284,-71.096396,42.334411,1
 50284,-71.096537,42.334464,1
 50284,-71.096921,42.334603,1
 50284,-71.097622,42.334858,1
 50284,-71.097197,42.335469,1
 50506,-71.134944,42.30853,3
 50506,-71.134596,42.30907,3
 50506,-71.13448,42.30925,3
 50506,-71.134219,42.309255,3
 50506,-71.134061,42.30927,3
 50506,-71.133865,42.309301,3
 50506,-71.133277,42.309482,3
 50506,-71.133203,42.309367,3
 50506,-71.133182,42.309263,3
 50506,-71.133178,42.309144,3
 50506,-71.133205,42.309025,3
 50506,-71.133275,42.308938,3
 50506,-71.133441,42.308787,3
 50506,-71.133902,42.308411,3
 50506,-71.134138,42.308205,3
 50506,-71.134315,42.308103,3
 50506,-71.134427,42.308071,3
 50506,-71.134528,42.308087,3
 50506,-71.13464,42.308132,3
 50506,-71.134903,42.308255,3
 50506,-71.13506,42.30835,3
 50506,-71.134944,42.30853,3
 50521,-71.112764,42.317917,2.25
 50521,-71.112387,42.318464,2.25
 50521,-71.11202,42.31832,2.25
 50521,-71.111514,42.318108,2.25
 50521,-71.110982,42.317851,2.25
 50521,-71.110647,42.317711,2.25
 50521,-71.110012,42.317263,2.25
 50521,-71.11008,42.317152,2.25
 50521,-71.110392,42.3167,2.25
 50521,-71.110668,42.316825,2.25
 50521,-71.110839,42.316902,2.25
 50521,-71.111764,42.31739,2.25
 50521,-71.112418,42.31773,2.25
 50521,-71.112764,42.317917,2.25
 50631,-71.113437,42.252483,0.5
 50631,-71.112636,42.25293,0.5
 50631,-71.111754,42.252092,0.5
 50631,-71.111642,42.252001,0.5
 50631,-71.11165,42.251971,0.5
 50631,-71.111699,42.251917,0.5
 50631,-71.112006,42.25175,0.5
 50631,-71.112274,42.251581,0.5
 50631,-71.112369,42.251543,0.5
 50631,-71.11246,42.251527,0.5
 50631,-71.112747,42.251814,0.5
 50631,-71.113133,42.252182,0.5
 50631,-71.113328,42.252383,0.5
 50631,-71.113437,42.252483,0.5
 50716,-71.075736,42.281038,0.18181818
 50716,-71.075333,42.28116,0.18181818
 50716,-71.074958,42.28125,0.18181818
 50716,-71.073511,42.281533,0.18181818
 50716,-71.072425,42.281759,0.18181818
 50716,-71.071513,42.281943,0.18181818
 50716,-71.071264,42.282009,0.18181818
 50716,-71.070961,42.281281,0.18181818
